P4-type ATPase component *(ALA),TraesCS7B02G130000
P4-type ATPase component *(ALA),TraesCS7B02G267000
P4-type ATPase component *(ALA),TraesCS7D02G231800
P4-type ATPase component *(ALA),TraesCS7D02G362300
regulatory component *(ALIS),TraesCS5A02G380500
regulatory component *(ALIS),TraesCS5A02G423800
regulatory component *(ALIS),TraesCS5A02G519200
regulatory component *(ALIS),TraesCS5B02G384100
regulatory component *(ALIS),TraesCS5B02G426100
regulatory component *(ALIS),TraesCS5D02G390300
regulatory component *(ALIS),TraesCS5D02G432300
regulatory component *(ALIS),TraesCS6A02G155600
regulatory component *(ALIS),TraesCS6B02G183800
regulatory component *(ALIS),TraesCS6D02G145600
regulatory component *(ALIS),TraesCS7A02G482200
regulatory component *(ALIS),TraesCS7B02G384400
regulatory component *(ALIS),TraesCS7D02G469100
VRN/FIS/EMF core subcomplexes,TraesCS5B02G378700
VRN/FIS/EMF core subcomplexes,TraesCS5D02G385600
VRN/FIS/EMF core subcomplexes,TraesCS7A02G089100
VRN/FIS/EMF core subcomplexes,TraesCS7A02G089200
VRN/FIS/EMF core subcomplexes,TraesCS7A02G308300
VRN/FIS/EMF core subcomplexes,TraesCS7D02G084500
VRN/FIS/EMF core subcomplexes,TraesCS7D02G305100
VRN/FIS/EMF core subcomplexes,TraesCS5A02G179600
VRN/FIS/EMF core subcomplexes,TraesCS5B02G177400
VRN/FIS/EMF core subcomplexes,TraesCS7A02G128300
VRN/FIS/EMF core subcomplexes,TraesCS7A02G128600
VRN/FIS/EMF core subcomplexes,TraesCS7B02G028200
VRN/FIS/EMF core subcomplexes,TraesCS7B02G028500
VRN/FIS/EMF core subcomplexes,TraesCS7D02G127100
VRN/FIS/EMF core subcomplexes,TraesCS7D02G127400
associated protein factors,TraesCS5A02G041500
associated protein factors,TraesCS5A02G375400
associated protein factors,TraesCS5B02G043100
associated protein factors,TraesCS5B02G377500
associated protein factors,TraesCS5D02G048400
associated protein factors,TraesCS5D02G385000
associated protein factors,TraesCS5A02G097100
associated protein factors,TraesCS5B02G102800
associated protein factors,TraesCS5D02G109600
associated protein factors,TraesCS6A02G123400
associated protein factors,TraesCS6B02G151600
associated protein factors,TraesCS6D02G113600
associated protein factors,TraesCS7A02G433000
associated protein factors,TraesCS7D02G424600
associated protein factors,TraesCS5A02G154000
associated protein factors,TraesCS5B02G152700
associated protein factors,TraesCS5D02G159200
associated protein factors,TraesCS6A02G268700
associated protein factors,TraesCS6B02G295800
associated protein factors,TraesCS6D02G246200
deacetylase component *(HDA19),TraesCS6A02G181100
deacetylase component *(HDA6),TraesCS6A02G181100
deacetylase component *(HDA19),TraesCS6A02G184100
deacetylase component *(HDA19),TraesCS6B02G210200
deacetylase component *(HDA6),TraesCS6B02G210200
deacetylase component *(HDA19),TraesCS6D02G168400
deacetylase component *(HDA6),TraesCS6D02G168400
deacetylase component *(HDA19),TraesCS6D02G171000
deacetylase component *(HDA19),TraesCS7A02G365600
deacetylase component *(HDA19),TraesCS7B02G261800
deacetylase component *(HDA19),TraesCS7D02G356800
associated component *(SAP18),TraesCS6A02G067100
associated component *(SAP18),TraesCS6B02G090300
component *(MBD2),TraesCS5A02G272500
component *(MBD2),TraesCS5B02G272700
component *(MBD2),TraesCS5D02G280500
component *(MBD2),TraesCS7A02G417200
component *(MBD2),TraesCS7B02G139000
component *(MBD2),TraesCS7B02G139100
component *(MBD2),TraesCS7B02G139200
component *(MBD2),TraesCS7B02G317400
component *(MBD2),TraesCS7D02G410300
component *(SANT),TraesCS7A02G444600
component *(SANT),TraesCS7B02G343600
component *(SANT),TraesCS7D02G433300
substrate adaptor,TraesCS6A02G045900
substrate adaptor,TraesCS6A02G046100
substrate adaptor,TraesCS6B02G062000
substrate adaptor,TraesCS6D02G053100
substrate adaptor *(CFK1),TraesCS5A02G355600
substrate adaptor *(CFK1),TraesCS5B02G358100
substrate adaptor *(CFK1),TraesCS5D02G363900
substrate adaptor *(FBL17),TraesCS5A02G058400
substrate adaptor *(FBL17),TraesCS5A02G378400
substrate adaptor *(FBL17),TraesCS5B02G058300
substrate adaptor *(FBL17),TraesCS5B02G382000
substrate adaptor *(FBL17),TraesCS5D02G069500
substrate adaptor *(FBL17),TraesCS5D02G388400
component *(APC4),TraesCS6B02G377000
component *(APC4),TraesCS6D02G327000
component *(APC5),TraesCS5A02G020800
component *(APC5),TraesCS5B02G017800
component *(APC5),TraesCS5D02G025900
component *(APC3),TraesCS7A02G398600
component *(APC3),TraesCS7B02G299300
component *(APC3),TraesCS7D02G392900
component *(APC8),TraesCS6A02G251400
component *(APC8),TraesCS6B02G273900
component *(APC8),TraesCS6D02G233200
component *(APC10),TraesCS5A02G358300
component *(APC10),TraesCS6A02G073800
component *(APC10),TraesCS6B02G407600
component *(APC10),TraesCS6D02G354500
component *(APC10),TraesCS7A02G155100
component *(APC11),TraesCS5A02G476600
component *(APC11),TraesCS5B02G489500
component *(APC11),TraesCS5D02G489900
substrate specificity component *(CDC20),TraesCS5A02G197800
substrate specificity component *(CDC20),TraesCS5A02G272600
substrate specificity component *(CDC20),TraesCS5B02G185900
substrate specificity component *(CDC20),TraesCS5B02G272800
substrate specificity component *(CDC20),TraesCS5D02G193100
substrate specificity component *(CDC20),TraesCS5D02G280600
substrate specificity component *(CDC20),TraesCS6A02G085400
substrate specificity component *(CDC20),TraesCS6A02G268900
substrate specificity component *(CDC20),TraesCS6B02G296200
substrate specificity component *(CDC20),TraesCS6D02G246000
component *(MUS81),TraesCS6A02G144500
component *(MUS81),TraesCS7B02G011000
component *(MUS81),TraesCS7D02G490700
component CBP80,TraesCS6B02G066700
component CBP20,TraesCS6A02G232100
component CBP20,TraesCS6B02G249500
component CBP20,TraesCS6D02G203100
component *(MTA),TraesCS6A02G254900
component *(MTA),TraesCS6B02G270600
component *(MTA),TraesCS6D02G236200
regulatory subcomplex,TraesCS7A02G234600
regulatory subcomplex,TraesCS7B02G132800
regulatory subcomplex,TraesCS7D02G234600
regulatory subcomplex,TraesCS7A02G338200
regulatory subcomplex,TraesCS7B02G249400
regulatory subcomplex,TraesCS7D02G345400
regulatory subcomplex,TraesCS7A02G298900
regulatory subcomplex,TraesCS7B02G187100
regulatory subcomplex,TraesCS7D02G294600
substrate adaptor *(SKIP18),TraesCS6A02G316400
substrate adaptor *(SKIP18),TraesCS6B02G347000
substrate adaptor *(SKIP18),TraesCS6D02G296000
substrate adaptor *(SKIP18),TraesCS7A02G178000
substrate adaptor *(SKIP18),TraesCS7B02G083700
substrate adaptor *(SKIP18),TraesCS7D02G179800
component *(BOP1),TraesCS5A02G360900
component *(BOP1),TraesCS5B02G363500
component *(BOP1),TraesCS5D02G370000
component *(ARPF2),TraesCS5A02G215000
component *(ARPF2),TraesCS5A02G418000
component *(ARPF2),TraesCS5B02G208800
component *(ARPF2),TraesCS5B02G420100
component *(ARPF2),TraesCS5D02G217000
component *(ARPF2),TraesCS5D02G426000
component *(ARRS1),TraesCS6A02G089000
component *(ARRS1),TraesCS6B02G111400
component *(NOC1/SWA2),TraesCS6A02G210800
component *(NOC1/SWA2),TraesCS6B02G239800
component *(NOC1/SWA2),TraesCS6D02G193900
component *(NOC2),TraesCS5A02G019600
component *(NOC2),TraesCS5B02G016900
component *(NOC2),TraesCS5D02G025000
component *(NOC3),TraesCS5A02G096400
component *(NOC3),TraesCS5B02G102300
component *(NOC3),TraesCS5D02G109100
assembly factor *(Imp4),TraesCS7A02G301400
assembly factor *(Imp4),TraesCS7B02G201700
assembly factor *(Imp4),TraesCS7D02G296800
assembly factor *(Mpp10),TraesCS5A02G138100
assembly factor *(Mpp10),TraesCS5B02G136600
assembly factor *(Mpp10),TraesCS5B02G137800
assembly factor *(Mpp10),TraesCS5D02G154000
assembly factor *(SWA1),TraesCS7A02G534500
assembly factor *(SWA1),TraesCS7B02G451600
assembly factor *(SWA1),TraesCS7D02G521800
assembly factor *(UTP18),TraesCS5A02G439300
assembly factor *(UTP18),TraesCS5B02G442300
assembly factor *(UTP18),TraesCS5D02G446500
assembly factor *(UTP21),TraesCS7A02G517200
assembly factor *(UTP21),TraesCS7B02G433500
assembly factor *(UTP21),TraesCS7D02G507400
assembly factor *(TOZ),TraesCS7B02G423400
assembly factor *(TOZ),TraesCS7D02G500800
assembly factor *(UTP22),TraesCS5A02G122200
assembly factor *(UTP22),TraesCS5B02G122300
assembly factor *(UTP22),TraesCS5D02G130600
assembly factor *(RRP7),TraesCS6A02G289700
assembly factor *(RRP7),TraesCS6B02G319900
assembly factor *(RRP7),TraesCS6D02G269200
regulatory protein *(GCN20) of eIF2-alpha kinase activity,TraesCS6A02G409800
regulatory protein *(GCN20) of eIF2-alpha kinase activity,TraesCS6B02G456000
component *(Uev1),TraesCS5A02G054100
component *(Uev1),TraesCS5A02G177900
component *(Uev1),TraesCS5B02G062300
component *(Uev1),TraesCS5B02G175500
component *(Uev1),TraesCS5D02G065400
component *(Uev1),TraesCS5D02G182300
substrate adaptor *(UFO),TraesCS7A02G481600
substrate adaptor *(UFO),TraesCS7B02G384000
substrate adaptor *(UFO),TraesCS7D02G468700
substrate adaptor *(RAE1),TraesCS5A02G091800
substrate adaptor *(RAE1),TraesCS5A02G150800
substrate adaptor *(RAE1),TraesCS5B02G097800
substrate adaptor *(RAE1),TraesCS5B02G149400
substrate adaptor *(RAE1),TraesCS5D02G103900
substrate adaptor *(RAE1),TraesCS5D02G155900
substrate adaptor *(InLYP1),TraesCS7A02G188000
substrate adaptor *(VFB),TraesCS5A02G161400
substrate adaptor *(VFB),TraesCS5B02G158800
substrate adaptor *(VFB),TraesCS5D02G166300
substrate adaptor *(SKIP4),TraesCS6A02G037900
substrate adaptor *(SKIP4),TraesCS6B02G052900
substrate adaptor *(SKIP4),TraesCS6D02G043400
substrate adaptor,TraesCS7A02G408600
substrate adaptor,TraesCS7B02G308300
substrate adaptor,TraesCS7D02G401900
substrate adaptor,TraesCS7A02G127700
substrate adaptor,TraesCS7A02G127800
substrate adaptor,TraesCS7B02G027600
substrate adaptor,TraesCS7B02G027700
substrate adaptor,TraesCS7D02G126300
substrate adaptor,TraesCS7D02G126400
substrate adaptor,TraesCS7A02G291800
substrate adaptor,TraesCS7B02G197900
substrate adaptor,TraesCS7D02G290000
substrate adaptor,TraesCS5A02G502700
substrate adaptor,TraesCS7A02G241200
substrate adaptor,TraesCS7B02G136700
substrate adaptor,TraesCS7D02G240200
substrate adaptor,TraesCS6A02G070800
substrate adaptor,TraesCS6A02G070900
substrate adaptor,TraesCS6B02G094800
substrate adaptor,TraesCS6B02G094900
substrate adaptor,TraesCS6B02G095000
substrate adaptor,TraesCS6D02G068600
substrate adaptor,TraesCS6D02G068700
substrate adaptor,TraesCS6D02G068800
substrate adaptor,TraesCS6D02G095100
substrate adaptor *(ARKP1),TraesCS6A02G306000
substrate adaptor *(ARKP1),TraesCS6B02G334300
substrate adaptor *(ARKP1),TraesCS6D02G285100
substrate adaptor *(ARKP1),TraesCS7A02G004100
substrate adaptor *(ARKP1),TraesCS7A02G004300
substrate adaptor *(ARKP1),TraesCS7A02G004600
substrate adaptor *(ARKP1),TraesCS7A02G006600
substrate adaptor *(ARKP1),TraesCS7D02G004600
substrate adaptor *(ARKP1),TraesCS7D02G005100
substrate adaptor *(ARKP1),TraesCS7D02G005400
substrate adaptor *(ARKP1),TraesCS7D02G007100
substrate adaptor *(ARKP1),TraesCS7D02G007300
substrate adaptor *(ARKP1),TraesCS7D02G007900
substrate adaptor,TraesCS5A02G094200
substrate adaptor,TraesCS5B02G100300
substrate adaptor,TraesCS5D02G106500
substrate adaptor,TraesCS6B02G227500
substrate adaptor,TraesCS7A02G020100
substrate adaptor,TraesCS7D02G016400
substrate adaptor,TraesCS7B02G234000
substrate adaptor *(SKIP30),TraesCS7B02G234000
substrate adaptor *(SKIP30),TraesCS6A02G211500
substrate adaptor *(SKIP30),TraesCS6B02G243200
substrate adaptor *(SKIP30),TraesCS6D02G195800
substrate adaptor *(SKIP13/SKIP10/SKIP9),TraesCS5A02G312700
substrate adaptor *(SKIP13/SKIP10/SKIP9),TraesCS5A02G525700
substrate adaptor *(SKIP13/SKIP10/SKIP9),TraesCS5B02G313700
substrate adaptor *(SKIP13/SKIP10/SKIP9),TraesCS5D02G319500
substrate adaptor *(SKIP13/SKIP10/SKIP9),TraesCS6A02G256100
substrate adaptor *(SKIP13/SKIP10/SKIP9),TraesCS6B02G269300
substrate adaptor *(SKIP13/SKIP10/SKIP9),TraesCS6D02G237300
substrate adaptor *(-DILLO),TraesCS4D02G366000
substrate adaptor *(-DILLO),TraesCS5A02G542900
substrate adaptor,TraesCS5A02G525000
substrate adaptor,TraesCS5B02G571500
substrate adaptor,TraesCS5D02G562500
substrate adaptor,TraesCS6A02G153300
substrate adaptor,TraesCS6B02G181000
substrate adaptor,TraesCS6D02G142600
substrate adaptor,TraesCS7B02G001200
substrate adaptor,TraesCS5A02G137000
substrate adaptor,TraesCS5B02G135700
substrate adaptor,TraesCS5D02G154900
substrate adaptor *(NPH3),TraesCS6A02G085100
substrate adaptor *(NPH3),TraesCS6B02G117400
substrate adaptor *(LRB),TraesCS5A02G359000
substrate adaptor *(LRB),TraesCS5A02G359300
substrate adaptor *(LRB),TraesCS5A02G359400
substrate adaptor *(LRB),TraesCS5A02G359500
substrate adaptor *(LRB),TraesCS5A02G360400
substrate adaptor *(LRB),TraesCS5B02G361200
substrate adaptor *(LRB),TraesCS5B02G361300
substrate adaptor *(LRB),TraesCS5B02G361600
substrate adaptor *(LRB),TraesCS5B02G361700
substrate adaptor *(LRB),TraesCS5B02G361800
substrate adaptor *(LRB),TraesCS5B02G362900
substrate adaptor *(LRB),TraesCS5B02G510600
substrate adaptor *(LRB),TraesCS5B02G510800
substrate adaptor *(LRB),TraesCS5D02G368200
substrate adaptor *(LRB),TraesCS5D02G368300
substrate adaptor *(LRB),TraesCS5D02G368400
substrate adaptor *(LRB),TraesCS5D02G368700
substrate adaptor *(LRB),TraesCS5D02G510300
substrate adaptor *(LRB),TraesCS5D02G510700
substrate adaptor *(LRB),TraesCS5D02G510800
substrate adaptor *(LRB),TraesCS5D02G510900
substrate adaptor *(LRB),TraesCS7A02G343900
substrate adaptor *(LRB),TraesCS7A02G344000
substrate adaptor *(LRB),TraesCS7B02G239100
substrate adaptor *(LRB),TraesCS7B02G239200
substrate adaptor *(LRB),TraesCS7D02G335600
substrate adaptor *(LRB),TraesCS7D02G335700
substrate adaptor *(BPM),TraesCS5A02G429400
substrate adaptor *(BPM),TraesCS5B02G431400
substrate adaptor *(BPM),TraesCS5D02G437400
substrate adaptor *(AHT),TraesCS5D02G264200
substrate adaptor *(AHT),TraesCS7A02G236400
substrate adaptor *(AHT),TraesCS7A02G326100
substrate adaptor *(AHT),TraesCS7B02G134500
substrate adaptor *(AHT),TraesCS7B02G226700
substrate adaptor *(AHT),TraesCS7D02G236600
substrate adaptor *(AHT),TraesCS7D02G322800
substrate adaptor *(NPY),TraesCS5A02G070700
substrate adaptor *(NPY),TraesCS5A02G223800
substrate adaptor *(NPY),TraesCS5B02G076500
substrate adaptor *(NPY),TraesCS5B02G222700
substrate adaptor *(NPY),TraesCS5D02G082800
substrate adaptor *(NPY),TraesCS5D02G231300
substrate adaptor *(NPY),TraesCS7A02G149100
substrate adaptor *(NPY),TraesCS7B02G052800
substrate adaptor *(NPY),TraesCS7D02G150700
substrate adaptor *(NRL),TraesCS5A02G042600
substrate adaptor *(NRL),TraesCS5A02G375500
substrate adaptor *(NRL),TraesCS5B02G046200
substrate adaptor *(NRL),TraesCS5B02G377600
substrate adaptor *(NRL),TraesCS5D02G051100
substrate adaptor *(NRL),TraesCS5D02G385100
substrate adaptor *(NRL),TraesCS7A02G309700
substrate adaptor *(NRL),TraesCS7B02G209700
substrate adaptor *(NRL),TraesCS7D02G306400
substrate adaptor,TraesCS7A02G465100
substrate adaptor,TraesCS7B02G365800
substrate adaptor,TraesCS7D02G452800
substrate adaptor,TraesCS5A02G360300
substrate adaptor,TraesCS5B02G362800
substrate adaptor,TraesCS5D02G369700
substrate adaptor,TraesCS7A02G061100
substrate adaptor,TraesCS7D02G055900
substrate adaptor,TraesCS5A02G060900
substrate adaptor,TraesCS5A02G404600
substrate adaptor,TraesCS5B02G071200
substrate adaptor,TraesCS5B02G409500
substrate adaptor,TraesCS5B02G523400
substrate adaptor,TraesCS5D02G072400
substrate adaptor,TraesCS5D02G414700
substrate adaptor,TraesCS7A02G185900
substrate adaptor,TraesCS7B02G090400
substrate adaptor,TraesCS7D02G186800
substrate adaptor,TraesCS7D02G187700
substrate adaptor,TraesCS7A02G224500
substrate adaptor,TraesCS7A02G311400
substrate adaptor,TraesCS7A02G472400
substrate adaptor,TraesCS7B02G191100
substrate adaptor,TraesCS7B02G211100
substrate adaptor,TraesCS7D02G226000
substrate adaptor,TraesCS7D02G307900
substrate adaptor,TraesCS7D02G459500
substrate adaptor,TraesCS6A02G231500
substrate adaptor,TraesCS6B02G249800
substrate adaptor,TraesCS6D02G203600
substrate adaptor,TraesCS7B02G068700
substrate adaptor,TraesCS7D02G165100
substrate adaptor,TraesCS5A02G146300
substrate adaptor,TraesCS5B02G145100
substrate adaptor,TraesCS5D02G146000
substrate adaptor *(ABD1),TraesCS7A02G543000
substrate adaptor *(ABD1),TraesCS7A02G543100
substrate adaptor *(ABD1),TraesCS7B02G465100
substrate adaptor *(ABD1),TraesCS7D02G528700
substrate adaptor *(ABD1),TraesCS7D02G528800
substrate adaptor *(DWA2),TraesCS7A02G276100
substrate adaptor *(DWA2),TraesCS7B02G173900
substrate adaptor *(DWA2),TraesCS7D02G276000
substrate adaptor,TraesCS6A02G284400
substrate adaptor,TraesCS6A02G284600
substrate adaptor,TraesCS6B02G313100
substrate adaptor,TraesCS6B02G313300
substrate adaptor,TraesCS6D02G264800
substrate adaptor,TraesCS6D02G265000
substrate adaptor,TraesCS7A02G132700
substrate adaptor,TraesCS7A02G219400
substrate adaptor,TraesCS7A02G240100
substrate adaptor,TraesCS7A02G295100
substrate adaptor,TraesCS7B02G033300
substrate adaptor,TraesCS7B02G127900
substrate adaptor,TraesCS7B02G135700
substrate adaptor,TraesCS7B02G178000
substrate adaptor,TraesCS7D02G132200
substrate adaptor,TraesCS7D02G222700
substrate adaptor,TraesCS7D02G238100
substrate adaptor,TraesCS7D02G290100
substrate adaptor,TraesCS6A02G205100
substrate adaptor,TraesCS6B02G225500
substrate adaptor,TraesCS6D02G190200
substrate adaptor,TraesCS5A02G033600
substrate adaptor,TraesCS5B02G033700
substrate adaptor,TraesCS5D02G041900
substrate adaptor *(BchD/GFS12),TraesCS7A02G346600
substrate adaptor *(BchD/GFS12),TraesCS7B02G236400
substrate adaptor *(BchD/GFS12),TraesCS7D02G332300
substrate adaptor,TraesCS5B02G301100
substrate adaptor,TraesCS5D02G307900
substrate adaptor,TraesCS5A02G014600
substrate adaptor,TraesCS5B02G012900
substrate adaptor,TraesCS5D02G020400
substrate adaptor *(RBV),TraesCS6A02G250200
substrate adaptor *(RBV),TraesCS6B02G275200
substrate adaptor *(RBV),TraesCS6D02G232000
substrate adaptor *(HTD1/DWD1),TraesCS5A02G139800
substrate adaptor *(HTD1/DWD1),TraesCS5B02G137200
substrate adaptor,TraesCS5A02G122900
substrate adaptor,TraesCS5B02G122700
substrate adaptor,TraesCS5D02G131000
COP1-SPA substrate adaptor module,TraesCS6A02G326100
COP1-SPA substrate adaptor module,TraesCS6B02G356400
COP1-SPA substrate adaptor module,TraesCS6D02G305800
COP10-DET1 substrate adaptor module,TraesCS5A02G493700
component *(PAC2),TraesCS5A02G403100
component *(PAC2),TraesCS5B02G407900
component *(PAC2),TraesCS5D02G413100
component *(PAC3),TraesCS7A02G375200
component *(PAC3),TraesCS7B02G252200
component *(PAC3),TraesCS7D02G348200
component *(PAC4),TraesCS4D02G365200
component *(PAC4),TraesCS5A02G324400
component *(PAC4),TraesCS5B02G325200
component *(PAC4),TraesCS5D02G331300
ATP-dependent metalloprotease *(FtsH4/11),TraesCS5B02G378900
ATP-dependent metalloprotease *(FtsH4/11),TraesCS5B02G522500
ATP-dependent metalloprotease *(FtsH4/11),TraesCS5B02G523600
ATP-dependent metalloprotease *(FtsH4/11),TraesCS5B02G523700
ATP-dependent metalloprotease *(FtsH4/11),TraesCS5B02G523800
ATP-dependent metalloprotease *(FtsH4/11),TraesCS5B02G523900
ATP-dependent metalloprotease *(FtsH4/11),TraesCS5B02G524100
ATP-dependent metalloprotease *(FtsH4/11),TraesCS5B02G524200
ATP-dependent metalloprotease *(FtsH4/11),TraesCS5B02G524400
ATP-dependent metalloprotease *(FtsH4/11),TraesCS5D02G522600
ATP-dependent metalloprotease *(FtsH4/11),TraesCS5D02G522700
ATP-dependent metalloprotease *(FtsH4/11),TraesCS5D02G522900
ATP-dependent metalloprotease *(FtsH4/11),TraesCS5D02G523000
ATP-dependent metalloprotease *(FtsH4/11),TraesCS5D02G523100
ATP-dependent metalloprotease *(FtsH4/11),TraesCS5D02G523200
ATP-dependent metalloprotease *(FtsH4/11),TraesCS5D02G523300
ATP-dependent metalloprotease *(FtsH4/11),TraesCS5D02G523400
ATP-dependent metalloprotease *(FtsH4/11),TraesCS5D02G523500
component *(PHB3/4),TraesCS6A02G198500
component *(PHB3/4),TraesCS6B02G228900
component *(PHB3/4),TraesCS6B02G281500
component *(PHB3/4),TraesCS6D02G185000
component *(PHB3/4),TraesCS6D02G225000
component alpha *(PsbE),TraesCS1A02G098300
component alpha *(PsbE),TraesCS1A02G148500
component alpha *(PsbE),TraesCS1A02G165100
component alpha *(PsbE),TraesCS1D02G182100
component alpha *(PsbE),TraesCS1D02G295400
component alpha *(PsbE),TraesCS2A02G232500
component alpha *(PsbE),TraesCS2A02G240900
component alpha *(PsbE),TraesCS2B02G190600
component alpha *(PsbE),TraesCS2B02G283900
component alpha *(PsbE),TraesCS2D02G230300
component alpha *(PsbE),TraesCS2D02G270700
component alpha *(PsbE),TraesCS2D02G513000
component alpha *(PsbE),TraesCS2D02G553800
component alpha *(PsbE),TraesCS3B02G067100
component alpha *(PsbE),TraesCS3B02G186700
component alpha *(PsbE),TraesCS3D02G052800
component alpha *(PsbE),TraesCS3D02G226600
component alpha *(PsbE),TraesCS3D02G289800
component alpha *(PsbE),TraesCS3D02G410600
component alpha *(PsbE),TraesCS4A02G148100
component alpha *(PsbE),TraesCS4A02G161600
component alpha *(PsbE),TraesCS4B02G146600
component alpha *(PsbE),TraesCS4D02G138900
component alpha *(PsbE),TraesCS4D02G139800
component beta *(PsbF),TraesCS1A02G148600
component beta *(PsbF),TraesCS1D02G170300
component beta *(PsbF),TraesCS1D02G170500
component beta *(PsbF),TraesCS1D02G182000
component beta *(PsbF),TraesCS1D02G295300
component beta *(PsbF),TraesCS2A02G240800
component beta *(PsbF),TraesCS2B02G262300
component beta *(PsbF),TraesCS2D02G256700
component beta *(PsbF),TraesCS2D02G270600
component beta *(PsbF),TraesCS3B02G186600
pH-sensor protein *(PsbS),TraesCS3A02G381000
pH-sensor protein *(PsbS),TraesCS3B02G413700
pH-sensor protein *(PsbS),TraesCS3D02G374200
xanthophyll cycle,TraesCS2A02G280500
xanthophyll cycle,TraesCS2B02G297800
xanthophyll cycle,TraesCS2D02G279300
xanthophyll cycle,TraesCS2A02G317000
xanthophyll cycle,TraesCS2B02G335400
xanthophyll cycle,TraesCS2D02G314900
regulatory protein *(FLAP1),TraesCS4A02G277800
regulatory protein *(FLAP1),TraesCS4B02G035300
regulatory protein *(FLAP1),TraesCS4D02G033300
regulatory protein *(YCF10),TraesCS3B02G287400
regulatory protein *(NPQ6),TraesCS2A02G347300
regulatory protein *(NPQ6),TraesCS2B02G365700
regulatory protein *(NPQ6),TraesCS2D02G345900
regulatory protein *(LCNP),TraesCS2A02G473600
regulatory protein *(LCNP),TraesCS2B02G496600
regulatory protein *(LCNP),TraesCS2D02G473300
regulatory protein *(SOQ1),TraesCS4A02G123300
regulatory protein *(SOQ1),TraesCS4B02G181000
regulatory protein *(ROQH1),TraesCS4A02G189000
regulatory protein *(ROQH1),TraesCS4D02G124000
regulatory protein *(ROQH1),TraesCS4D02G166200
subunit alpha,TraesCS2D02G049500
subunit alpha,TraesCS4A02G315500
subunit beta,TraesCS2A02G311700
subunit beta,TraesCS4A02G452700
5a),TraesCS3A02G302800
5a),TraesCS3B02G333500
5a),TraesCS3D02G299000
2),TraesCS1A02G197300
2),TraesCS1B02G211900
2),TraesCS1D02G200800
6),TraesCS4A02G038200
6),TraesCS4B02G267500
6),TraesCS4D02G267100
component *(Mic60),TraesCS2A02G526700
component *(Mic60),TraesCS2B02G557000
component *(Mic60),TraesCS2D02G529400
component *(Mic10),TraesCS4A02G347700
component *(DGS1),TraesCS1A02G192400
component *(DGS1),TraesCS1B02G207300
